date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:34:06	116200/116200	---MCZ	200	added ('OK')	text/css	etag:W/%221fcff-664b123a-6272dc;br%22	https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/8mqwxs0k/2sdq4.css	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/8mqwxs0k/2sdq4.css	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20May%202024%2003:34:07%20GMT	http://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/kmpjuh7r/2sdq4.css	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/kmpjuh7r/2sdq4.css	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:07	142358/142358	---MCZ	200	added ('OK')	text/css	etag:W/%2226101-664b123a-6272d8;br%22	https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/2z8dayi1/2sdq4.css	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/2z8dayi1/2sdq4.css	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20May%202024%2003:34:07%20GMT	http://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/kxar2b4x/2si8u.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/kxar2b4x/2si8u.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:08	43167/43167	---MCZ	200	added ('OK')	text/css	etag:W/%22b239-664b123a-6272d5;br%22	https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/kmpjuh7r/2sdq4.css	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/kmpjuh7r/2sdq4.css	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20May%202024%2003:34:08%20GMT	http://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/lmr9l4mp/2si8u.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/lmr9l4mp/2si8u.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:08	87463/87463	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22155a9-664b13e6-627ef1;br%22	https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/kxar2b4x/2si8u.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/kxar2b4x/2si8u.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:08	13473/13473	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2234a1-664b13e6-627eef;br%22	https://sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/lmr9l4mp/2si8u.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/wp-content/cache/wpfc-minified/lmr9l4mp/2si8u.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:09	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2021%20May%202024%2003:34:10%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/anak-menantu-wajib-pulang-sebelum-maghrib/www.googletagmanager.com/gtm.125445.delayed	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:10	98787/98787	---M--	200	added ('OK')	text/javascript	etag:324%20/%2019864%20/%20m202405090101%20/%20config-hash:%2015584453851435899794	https://securepubads.g.doubleclick.net/tag/js/gpt.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/securepubads.g.doubleclick.net/tag/js/f.txt	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:10	743/743	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%222e7-65d705e6-aa7;br%22	https://sinarplus.sinarharian.com.my/marfeel.min.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/sinarplus.sinarharian.com.my/marfeel.min.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2021%20May%202024%2003:34:12%20GMT	http://anymind360.com/js/4571/ats.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/anymind360.com/js/4571/ats.16.delayed	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:12	10838/10838	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2021%20May%202024%2003:34:11%20GMT	https://xhr.invl.co/magic/36241/auto.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/xhr.invl.co/magic/36241/auto.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
11:34:12	175932/175932	---M-Z	200	added ('OK')	application/javascript	etag:%2267abfef95b153adf9dc72cc1354287ca%22	https://anymind360.com/js/4571/ats.js	C:/anak-menantu-wajib-pulang-sebelum-maghrib/anymind360.com/js/4571/ats.js	(from https://sinarplus.sinarharian.com.my/kisah-masyarakat/anak-menantu-wajib-pulang-sebelum-maghrib-ustazah-siti-nor-bahyah/)
